Mon, Apr 01, 2024
216.0000000	4194.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0554702	0.0635991	-0.0395200	-0.0596063	-0.0562157	-0.0649318	0.0384613	0.0596564
217.7500000	-4207.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0568758	0.0686140	0.0585281	0.0387022	-0.0571075	-0.0705574	-0.0610360	-0.0389660
219.3000000	-33.0900002	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0502335	0.0589920	0.0088048	-0.0088419	-0.0507095	-0.0602439	-0.0101457	0.0084136
220.7500000	4194.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0575979	0.0659149	-0.0388648	-0.0593399	-0.0583202	-0.0669920	0.0378476	0.0590916
222.5500000	-4207.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0591223	0.0710698	0.0581403	0.0380813	-0.0594105	-0.0728237	-0.0603895	-0.0383851
224.0500000	-33.0600014	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0524139	0.0613245	0.0089207	-0.0088622	-0.0530059	-0.0624477	-0.0100874	0.0084374
225.5500000	4194.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0597364	0.0680639	-0.0381722	-0.0586137	-0.0605034	-0.0689155	0.0372509	0.0581834
227.3500000	-4208.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0613773	0.0733541	0.0573099	0.0373966	-0.0617695	-0.0749539	-0.0592710	-0.0376263
228.8500000	-33.9099998	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0546792	0.0636928	0.0089806	-0.0089722	-0.0552218	-0.0646673	-0.0101159	0.0084422
230.3000000	4194.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0618381	0.0701764	-0.0371542	-0.0576077	-0.0624897	-0.0708002	0.0361739	0.0569234
232.1000000	-4207.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0635719	0.0755177	0.0560538	0.0362393	-0.0639741	-0.0769348	-0.0577864	-0.0365063
233.6500000	-32.9300003	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0568299	0.0658805	0.0089695	-0.0090169	-0.0573456	-0.0667259	-0.0100629	0.0083984
235.2500000	4194.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0637850	0.0720981	-0.0356631	-0.0559665	-0.0643155	-0.0725401	0.0345819	0.0551106
237.1500000	-4206.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0655642	0.0773507	0.0539887	0.0343909	-0.0659487	-0.0785489	-0.0554777	-0.0346420
238.6500000	-32.9300003	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0586505	0.0676267	0.0088745	-0.0089749	-0.0590667	-0.0683231	-0.0099261	0.0083196
240.1500000	4193.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0652083	0.0734694	-0.0332102	-0.0531341	-0.0655805	-0.0737656	0.0319688	0.0521308
241.9500000	-4206.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0666759	0.0781272	0.0506673	0.0314028	-0.0670372	-0.0791146	-0.0518574	-0.0315477
243.5000000	-33.0400009	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0595500	0.0683932	0.0087072	-0.0088768	-0.0598730	-0.0689386	-0.0097153	0.0082096
245.0000000	4193.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0655180	0.0737641	-0.0292004	-0.0486736	-0.0656829	-0.0739248	0.0277528	0.0474445
246.8000000	-4206.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0662659	0.0772255	0.0453912	0.0265173	-0.0665857	-0.0778806	-0.0461321	-0.0264372
248.3000000	-33.0699997	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0588505	0.0675104	0.0085037	-0.0087504	-0.0590246	-0.0677736	-0.0093686	0.0080431
249.9000000	4193.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0638543	0.0721769	-0.0228495	-0.0418546	-0.0637526	-0.0720690	0.0212608	0.0401300
251.6500000	-4205.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0633319	0.0736155	0.0375283	0.0192060	-0.0635808	-0.0737120	-0.0375512	-0.0187724
253.2000000	-33.0699997	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0556293	0.0639928	0.0082080	-0.0085156	-0.0556733	-0.0638576	-0.0087566	0.0077070
254.7000000	4192.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0593220	0.0675815	-0.0141994	-0.0324613	-0.0589333	-0.0671199	0.0127362	0.0301785
256.5500000	-4206.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0572137	0.0666285	0.0276096	0.0102815	-0.0574843	-0.0660931	-0.0269196	-0.0096651
258.0000000	-33.0999985	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0495850	0.0573854	0.0076697	-0.0079797	-0.0495519	-0.0568681	-0.0078139	0.0070860
259.5500000	4194.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0518343	0.0595840	-0.0051612	-0.0219280	-0.0512960	-0.0589166	0.0041437	0.0194964
261.3500000	-4207.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0484586	0.0567026	0.0174482	0.0018662	-0.0487845	-0.0557471	-0.0164389	-0.0014437
262.8500000	-32.9199982	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0416139	0.0484290	0.0067533	-0.0070331	-0.0415167	-0.0477100	-0.0066252	0.0061566
264.3500000	4193.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0425780	0.0492767	0.0017599	-0.0125921	-0.0420451	-0.0486767	-0.0022916	0.0105881
266.1500000	-4207.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0388459	0.0456450	0.0093136	-0.0037841	-0.0391454	-0.0446168	-0.0084520	0.0038436
267.7000000	-33.0200005	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0331004	0.0386971	0.0055390	-0.0058026	-0.0331370	-0.0381713	-0.0053902	0.0050379
269.1500000	4193.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0333731	0.0387595	0.0053963	-0.0060987	-0.0329761	-0.0383943	-0.0056362	0.0047154
270.9500000	-4206.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0300110	0.0353422	0.0040845	-0.0062999	-0.0303303	-0.0345763	-0.0036073	0.0060739
272.5000000	-33.0699997	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0256127	0.0299943	0.0043018	-0.0045993	-0.0257188	-0.0296890	-0.0042744	0.0039482
274.0000000	4193.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0254836	0.0296609	0.0064290	-0.0024309	-0.0253140	-0.0295606	-0.0065862	0.0015047
275.8000000	-4207.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0228050	0.0268391	0.0012244	-0.0067194	-0.0231294	-0.0264331	-0.0011231	0.0063179
277.2500000	-33.0099983	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0196517	0.0229791	0.0032415	-0.0035760	-0.0197239	-0.0227774	-0.0033416	0.0029896
278.8000000	4194.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0193144	0.0225130	0.0060782	-0.0006381	-0.0193166	-0.0225619	-0.0062651	-0.0000387
280.6000000	-4206.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0172892	0.0203082	-0.0001287	-0.0061376	-0.0176093	-0.0201624	-0.0000069	0.0056548
282.1000000	-33.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0149105	0.0174415	0.0023909	-0.0027746	-0.0151331	-0.0174982	-0.0026185	0.0022477
283.6000000	4194.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0146469	0.0170765	0.0052064	0.0001316	-0.0147716	-0.0172316	-0.0054461	-0.0006896
285.4000000	-4206.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0131430	0.0154053	-0.0006921	-0.0052295	-0.0134815	-0.0154587	0.0004094	0.0047191
286.9000000	-33.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0113823	0.0133025	0.0017521	-0.0021703	-0.0116757	-0.0134916	-0.0020590	0.0016675
288.4000000	4194.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0111340	0.0129950	0.0042424	0.0004076	-0.0113753	-0.0132456	-0.0045360	-0.0008891
290.2000000	-4206.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0100422	0.0117392	-0.0008701	-0.0043120	-0.0103924	-0.0119199	0.0005108	0.0038039
291.6500000	-33.1399994	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0087803	0.0102455	0.0012825	-0.0017135	-0.0090933	-0.0104898	-0.0016365	0.0012307
293.2000000	4193.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0085254	0.0099563	0.0033727	0.0004505	-0.0088428	-0.0102720	-0.0037018	-0.0009007
295.0000000	-4206.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0077248	0.0090027	-0.0008730	-0.0034957	-0.0080897	-0.0092776	0.0004644	0.0030038
296.5000000	-33.4199982	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0067647	0.0078910	0.0009318	-0.0013651	-0.0071287	-0.0082214	-0.0013174	0.0009072
298.0000000	4193.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0065843	0.0076921	0.0026499	0.0004023	-0.0069449	-0.0080487	-0.0030034	-0.0008244
299.8000000	-4205.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0059859	0.0069703	-0.0008087	-0.0028270	-0.0063732	-0.0073051	0.0003786	0.0023537
301.3000000	-32.9199982	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0052576	0.0061349	0.0006743	-0.0011093	-0.0056642	-0.0065180	-0.0010833	0.0006610
302.8000000	4192.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0051069	0.0059703	0.0020547	0.0003223	-0.0055127	-0.0063681	-0.0024345	-0.0007321
304.6000000	-4205.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0046550	0.0054128	-0.0007259	-0.0022848	-0.0050700	-0.0058029	0.0002811	0.0018329
306.1000000	-32.9000015	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0041076	0.0047909	0.0004766	-0.0009038	-0.0045314	-0.0052008	-0.0008963	0.0004815
307.6000000	4192.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0039785	0.0046559	0.0015877	0.0002421	-0.0044099	-0.0050841	-0.0019802	-0.0006352
309.4000000	-4206.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0036415	0.0042333	-0.0006447	-0.0018572	-0.0040747	-0.0046657	0.0001865	0.0014201
310.9000000	-32.8499985	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0032177	0.0037552	0.0003271	-0.0007576	-0.0036638	-0.0041973	-0.0007550	0.0003417
312.4000000	4192.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0031136	0.0036548	0.0012198	0.0001667	-0.0035743	-0.0041034	-0.0016223	-0.0005471
314.2000000	-4205.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0028578	0.0033237	-0.0005666	-0.0015187	-0.0033056	-0.0037756	0.0001130	0.0010982
315.7000000	-32.8400002	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0025388	0.0029608	0.0002162	-0.0006353	-0.0029980	-0.0034246	-0.0006461	0.0002379
317.2000000	4192.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0024522	0.0028743	0.0009286	0.0001033	-0.0029241	-0.0033461	-0.0013414	-0.0004781
319.0000000	-4205.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0022518	0.0026178	-0.0005078	-0.0012551	-0.0027148	-0.0030980	0.0000407	0.0008450
320.5000000	-33.7200012	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0019977	0.0023339	0.0001260	-0.0005497	-0.0024731	-0.0028191	-0.0005656	0.0001593
322.0000000	4192.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0019287	0.0022682	0.0007062	0.0000530	-0.0024183	-0.0027567	-0.0011244	-0.0004179
323.9000000	-4204.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0017682	0.0020526	-0.0004532	-0.0010384	-0.0022406	-0.0025525	-0.0000171	0.0006419
325.4000000	-33.1199989	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0015721	0.0018441	0.0000594	-0.0004748	-0.0020569	-0.0023353	-0.0004987	0.0000961
326.9000000	4192.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0015110	0.0017863	0.0005220	0.0000110	-0.0020123	-0.0022824	-0.0009434	-0.0003650
328.6500000	-4205.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0013966	0.0016194	-0.0004129	-0.0008726	-0.0018770	-0.0021357	-0.0000589	0.0004893
330.2000000	-33.1100006	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0012331	0.0014552	0.0000044	-0.0004130	-0.0017317	-0.0019646	-0.0004490	0.0000467
331.6500000	4192.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0011855	0.0014073	0.0003844	-0.0000196	-0.0016978	-0.0019238	-0.0008098	-0.0003242
333.4500000	-4204.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0010987	0.0012767	-0.0003801	-0.0007390	-0.0015886	-0.0018022	-0.0000925	0.0003655
334.9500000	-32.9700012	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0009685	0.0011439	-0.0000375	-0.0003671	-0.0014763	-0.0016706	-0.0004121	0.0000106
336.5000000	4191.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0009236	0.0011067	0.0002725	-0.0000449	-0.0014480	-0.0016359	-0.0007034	-0.0002867
338.3500000	-4205.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0008558	0.0009928	-0.0003539	-0.0006295	-0.0013553	-0.0015376	-0.0001261	0.0002719
339.9000000	-32.9799995	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0007539	0.0008895	-0.0000740	-0.0003297	-0.0012679	-0.0014300	-0.0003798	-0.0000196
341.3500000	4191.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0007189	0.0008614	0.0001801	-0.0000663	-0.0012494	-0.0014044	-0.0006182	-0.0002615
343.1500000	-4203.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0006645	0.0007781	-0.0003328	-0.0005451	-0.0011688	-0.0013257	-0.0001486	0.0001962
344.6500000	-33.0200005	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0005786	0.0006927	-0.0001015	-0.0002949	-0.0011018	-0.0012415	-0.0003570	-0.0000375
346.1500000	4191.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0005506	0.0006680	0.0001079	-0.0000801	-0.0010837	-0.0012155	-0.0005471	-0.0002334
347.9000000	-4203.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0005105	0.0005943	-0.0003176	-0.0004771	-0.0010214	-0.0011594	-0.0001694	0.0001372
349.4500000	-33.4900017	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0004408	0.0005288	-0.0001280	-0.0002700	-0.0009692	-0.0010890	-0.0003364	-0.0000493
351.0000000	4193.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0004062	0.0005023	0.0000447	-0.0000874	-0.0009539	-0.0010692	-0.0004973	-0.0002136
